Label,Id
area:testenv-command-execution,3143
document,3144
format-xyz,3145
stealth mode,3146
s:invalid:no information,3147
pr/hold,3148
platform: sensor.worldtidesinfo,3149
group/windows-client,3150
no action taken,3151
ccw,3152
b-crash,3153
platform: sensor.citybikes,3155
severe,3156
area: i18n,3447
type:issue,3158
component:rich text,3159
dep-astropy,3160
geometry manager,3161
reso: upstream,3162
neon,3163
component: mongodb broker (unsupported),3164
platform: binary_sensor.rfxtrx,3165
setools/policyrep package,3166
release notes,1086
area:building/executing,3168
reso: wontfix,3169
level: novice,3170
thinking,3171
curses-frontend,3172
t: performance,3173
awaiting pr,1437
paas,3967
talk-to: @markhalpin,3175
backend/svg,3176
psi,3177
rules,3178
journalist_interface,3179
calendars,1484
won't fix myself,3181
trivial fix,3182
status/needs work,3183
bug report,3184
work in progress,3185
devtestlabs,3186
open-source-contribution,3187
bug:grave,1545
platform: notify.joaoapps_join,3189
output,3190
needs: rebase,3191
gsoc-project-idea,3192
state: duplicate,3193
pull request available,3194
api not ready,3195
rrule,3196
improves: ux,3197
easy-pickings,3198
module: organizations,3199
component: amqp broker,3200
virtual-dependencies,3201
validation & testing,3202
os: mac,3203
fixed upstream,3204
ad leftover,3205
asap,3206
haspatch,1685
wait-release,3208
firmware-cypress-fx2,1700
type:examples,3210
release tracking,3211
component: pyart.io,3212
type:question,3213
lint-ok,1731
front end,3215
i have a dream,3216
migrationnewapi,3217
protocol upgrade,3218
ethereum,3219
target: develop,3220
backup,3221
researching,3222
redshift,3223
azurestack,3224
2017.7.3,3226
plugins/connection/persistent,3227
good first issue,3228
area: authentication,3229
platform: image_processing.openalpr_local,3230
fanart,3231
has-active-pull-request,6336
feature-ironic,3233
zreleased - beryllium,3234
needs option,3235
compatibility: windows,6337
low,3237
c:lint,1867
shorthand-parsing,3239
awaiting input,3240
cat i,3241
area/packaging,3242
needs info,3243
ooni-probe,3244
delayed,3246
s:invalid:configuration error,3247
exploitation-tools,3248
major: api break,3249
pdep,3250
hardware-issue,3251
bug: reproducible,3252
reso:duplicate,1954
utilities.codegen,1956
embedder,3255
with description,3256
vimwrapper,3257
bug-in-cca-tool,3258
fixed in dev branch,3259
topic - target option,3260
moved,3261
changelogged,2013
impact: small,7798
documentation change,3264
reliability,3265
installation problems,3266
moves,3267
milestone-1.3.0,3268
milestone-1.3.1,3269
browser compat,3270
storage,3271
valid,3272
objectscounting,3273
type/question,3274
polar,3275
platform: sensor.mqtt,4875
platform: windows,3277
needs-more-testing,3278
registry,3279
coverage,3280
zaius,3281
reviewer-team,3282
pulseaudio,3283
area/documentation,3284
component: pyart.util,3285
component/guest-plugin,3286
needs_docs,3287
hdmi2***,3288
strings,3290
platform: media_player.onkyo,3291
issue-wontfix,3292
new-package,3293
rasters,3294
pr wanted,3295
platform: recorder.migration,2221
collector: snmp,3297
top-100k,4879
part-completion,3300
vtk-bug,2255
area: gentoo,3302
platform: sensor.gtfs,3303
wms,3304
mac osx,3305
c:parsing/mod_args,3306
wmm,3307
component:help,3308
hangups issue,3309
theme:best-practices,3310
io latex,3311
mpl,3312
mpi,3313
nonstandard platforms,2372
balancing,2339
comp-distributions,3316
area/install,3317
type: ux or dx (user experience or dev experience),2344
sublime 3,3319
good-to-merge,2359
ukidss,3321
hard / long to implement,3322
thirdparty/aio,3323
roadmap issue,2396
stat:needs-review,3325
operating system: windows,3326
type-docs,3327
language / irish,3328
importers,7948
needs figuring out,3329
more info required,3330
enhancement,3331
scope: rando,3332
core.cache,3333
packages issue,3334
platform: climate.ecobee,3335
snippets,3336
opsys-bsd,3479
feature:deprecate,3337
c-m,3338
c-l,3339
status: has patch,3340
jedi,3341
missing tests,8190
low-difficulty,2477
c:playbook/base,3343
date handling,3344
[wip],2489
c-s,3346
platform: sensor.pvoutput,6351
fixed?,3348
platform: climate.tado,3349
t-bug,3350
ver:1.x,2522
kronos,3353
area: settings (admin/org),2533
onhold,3355
entry level,5958
geoexplorer-integration,7806
project infrastructure,3358
third-party issues,3359
exceptions/warnings,3360
needs-dicussion,2591
gwpy.table,2594
need:documentation,3364
v0.9.0,3365
glitch,3366
jrs,3367
information-needed,3368
information needed,3369
external/dependency issue,3370
helper,6360
asm,3490
target: command-line,3373
difficulty:medium,2710
prio:major,3375
component: scintilla,3376
app:account,3377
type: specification,3378
lightcurve,3379
feature-zmq,3380
vo,3381
c:playbook/playbook_include,3382
platform: camera.axis,3383
其它,3384
platform: notify.telegram,3385
bug:high,3386
release blocker,3387
webui/api,3388
res/duplicate,3389
@low,3390
warn: backward compatibility breaker!,3391
reshaping,3392
pr provided,3393
parasol,3394
history,3395
f5,3396
☂,6880
related discussion,3397
voided,3398
pushed,3399
platform: sensor.arest,3400
backends/gce,3401
revit 2017 api,3402
service discovery,3403
on_hold,3404
bug?,2852
api coverage,3406
platform/mac,2866
ledger,3408
kind/feature,1136
do not merge yet,3410
comp-formula,3411
fr,3412
planned feature,3413
mod: sync,3497
bug-in-plugin,3415
skill developent,7816
reso:invalid,3416
status: build pending,3417
platform: scene.lutron_caseta,3418
a,3419
platform: sensor.fedex,2983
documentation,3421
need more details,3422
reindex/migration,2986
image-preview,3424
pr: released,3425
awaiting review,3426
help,3427
type: example,3428
platform-support,3429
soon,3430
c:core,3431
comp_folclor,3433
helm,3434
post launch - high priority,3435
kinetic,3436
systemd,3437
nubank,3072
platform: binary_sensor.vera,3439
not-an-issue-but-a-question-use-our-mailing-list,3440
systems,3441
status:design-decision-needed,3442
ticketing,3443
component: project infrastructure,3444
kind/usability,3445
rws,3157
does-not-merge,7824
hackathon,3449
plat: firefox,276
z backport 2.2.1,7825
c-front,3452
stat:needs-revision,3453
c:executor/playbook_executor,3454
needs-repro,3455
beginner-friendly,3456
feature: later,3457
help welcome,3458
plugin: freeimage,3459
build / ci,3460
11–20 stars,3461
not an issue,3462
platform: automation.time,3463
under testing,3464
todo,3465
importance: high,4910
type analysis,3467
trusty,3468
item,4911
publish,3470
type-bug-wrong,3471
discussion_topic,3472
browser: firefox,3473
platform: weather.openweathermap,3474
nice for beginners,3475
issue,3476
reporting,6376
needs-flask0.11,1793
blocked-by-release,3480
code-organization,6377
needs-flask0.10,3482
input-stream,3483
multimonitor,3484
asc,3485
component-instances,3486
language / russian,3487
area: documentation (developer),3488
area: pyca,3489
bash,3372
awaiting-changes,3491
unresolved,3492
component: codeintel,3493
3rd party issue,7832
status: acknowledged,3495
v2,3496
notify-on-release,3414
platform: binary_sensor.rest,3498
area: compatibility-test,3499
status:fixed,3500
to validate,3501
encoding,3502
jottafuse,3503
legacy-script,3504
el capitan,3505
misc,3506
ready for final review,8592
solvers,3507
needs-feedback,3508
$100 reward,3509
client/backend/agent,4916
component-server,4624
platform: binary_sensor.ping,6382
pinned,3511
not adopted,3512
type: proposal,3513
component: keyinput,3514
fixed pending review,3530
root bug,3516
schema,3517
c:vcs support,3518
base classes,3519
elastic2-doc-manager,3520
component: process management,3521
feedback-needed,3522
e:freebsd,3523
unarchive,3524
feature-logged,3525
cython/c++,2422
platform: switch.mfi,3527
appfreeze,3528
needs test coverage update,3529
has dependency,7839
under review and tests,3531
stem/lemma,3532
android-story-detail,3533
sts,3534
kindle,3535
user reported,3536
bug-irreproducible,3537
continuous integration,3538
c:vars/variable_manager,3539
priority 2017,3540
urgently,3541
wat?,3542
component-aux,3543
quantifiedcode,3544
lib,3545
python-2.3,3546
speculative,3547
scotland,3548
mpl_toolkit,3549
admin panel,3550
lib/worker,3551
needs-no-action,3552
raspberry-pi,3553
lvl:major,3554
category: experimental features,3555
package:python3,3556
tag: bug,3557
approved,3558
异步,3559
mobile,3560
performances,3561
testing phase,3803
clean,3563
unclear bug,3564
physics,3565
effort: low,3566
⚛ research,3567
area/outputs,3568
translation,3569
io stata,3570
e:macos,3571
ship it,3572
component:outline explorer,3573
b - enhancement,3575
pr almost there,3576
qgis3,3577
friendliness/unfriendly,3578
platform: sensor.hydroquebec,3579
template,4924
needs-release-note,3581
platform: binary_sensor.threshold,3582
component: synapses,3583
unmet dependencies,3584
i - blr,3585
referencing,3586
c:plugins/connection/docker,3587
to-be-explored,3526
email (built-in),3589
z-?? storyframe.py cluster,3590
boost,3591
status:unreproducible,3592
auto-migrated,3593
bug_report,3594
playbook/included_file,3595
platform: notify.sendgrid,3596
needs syntactical revision,3597
voctogui,2315
need-improvement,3599
feature: must-have,3600
install error,3601
qa: release,3602
priority: p2,3603
priority: p0,3604
priority: p1,3605
wip do not merge,3606
change-request,3607
platform: lock.tesla,3608
incompatibility,3609
assistants,3610
component: vacuum,6403
platform: lock.nello,3612
dtrace,3613
scalability,3614
platform: fan.comfoconnect,3615
st:awaiting-response,3616
gwc-integration,3617
source/encoding,7850
c:inventory/dir,3619
ads,6405
merge me,3621
platform: vacuum.mqtt,3622
waiting on contributor,3623
automations,3624
investigation-needed,3625
code improvement,3626
status/3-docs-review,3627
experimental,3628
reading room,3629
orga-server,3630
possibly fixed,3631
area: message view,3632
singlewindow,3633
platform: sensor.dwd_warnapp,6409
linux,3635
gwpy.timeseries,3636
z-?? targets cluster,3637
involves opengl,3638
platform: sensor.pi_hole,3639
ci_verified,3640
affects_1.6,3641
platform: sensor.sabnzbd,3642
scope/medium,3643
mod: dav,6413
upstream bug,3645
maintenance,3646
s3copy-extra-data,3647
component: websocket_api,3648
topic-diagnostic,3649
status/revision-needed,3650
dev: dev experience,3651
mturk,3652
fix-test,3653
normal priority,3654
prs welcome,3655
platform: sensor.nzbget,3656
imap,3657
fix commited,3658
need: information,3659
pretty embarrassing,3660
status: cannot reproduce,3661
bug :(,7854
no action,3663
beryllium,2759
bookmarklet,3665
geo-restricted,3666
status-help-wanted,3667
(2) in progress,3668
platform: light.decora,3669
platform: sensor.openevse,3670
component:parameterization,3671
platform: recorder.util,3672
tests,6417
bloquant,3674
reads,3676
bugbash,3677
ready,3678
needs clarification,3679
4 - accept,3680
need-test,3681
checking,3682
tests wanted,3683
modification,3684
platform: alarm_control_panel.egardia,3685
conflict,3686
task: bug,3687
collector: hadoop,3688
ready to work on,3689
link extraction,3690
optim,3691
log wanted,3692
need conception discussions before development,3693
do-as-plugin,3694
proposed bip modification,3695
needsfixing,3696
waiting on changes,3697
internal request,3698
database,3699
please recreate if still an issue,4616
contributions welcome,3701
diffgeom,3702
docker,3703
chore,3704
job board,3705
- forum -,3706
platform/linux,3707
plugin architecture,3708
deployment,3709
reviewed,3710
love,3711
ovirt,3712
s-major,3713
pr: hotfix,3714
res-wontfix,3715
vendor:mbed,3716
preventative maintenance,3717
evaluate,3718
lvl:medium,3719
linux/mac,3720
analytic_functions,3721
platform: camera.verisure,3722
feature: replay statistics,3723
scrobble,3724
needstests,3725
client request,3727
repository support,3728
empyrean,3729
pillar,3730
almost-ready,3731
eel,3732
pull request,3733
resolution:fixed,3734
priority: critical,3735
non-critical,3736
component-library,3737
platform: image_processing.microsoft_face_identify,3738
singlemachine,4949
xcsoar,3740
urgent,3741
backwards-incompat,6427
translate-toolkit,3743
not verified,3744
editor ready,3745
layout-ui,3746
delivered,3747
build/test infrastructure,3748
platform: sensor.qnap,3749
c: build scripts,3750
to review,3751
pylons - flask migration,3752
pdb2pqr,3753
component: group,3754
infra,3755
will-merge,3756
op reply needed,3757
plots,3758
psf_matching,3759
vega-lite-related,6431
gnome,3761
4 - done,3762
needs documentation,3763
complexity-low,3764
data model,3765
.imaging,3766
bgq,3767
platform: sensor.dnsip,3768
plugins/connection,3769
closed-for-no-activity,3770
block,3771
other os,3773
upstream-bug,3774
standalone-project,3775
difficulty: trivial,3776
lensing,3777
perl,4954
security/cryptography,3779
cool and awesome,4133
✈️  flight deck  ✈️,3780
dep-matplotlib,3781
✈ low hanging fruit,3782
기능한계,3783
topic: config,3784
userinterface,3785
memory-use,3786
platform: sensor.currencylayer,3787
hosted service,3788
status:needs ui design,3789
review-acked,3790
info,3791
needs_feedback,3792
limited to: linux,3793
fix for 0015,3794
mozillawork,3795
platform: mark1,3796
ready to start,3797
phidbr2016,3798
phidbr2018,3799
pr: to review,7944
platform: fan.demo,3800
code-architecture,3801
setools package,3802
to verify,3804
accessibility,3805
status:obsolete,3806
effort: high,3807
topic-named-tuple,5262
platform: switch.insteon_local,3809
p1: emergency,3810
reso: superseded,2937
zreleased - 2016.3.2,3812
platform: notify.instapush,794
f - grg,3814
zreleased - 2016.3.6,3815
topic - proxy,3816
zreleased - 2016.3.4,3817
zreleased - 2016.3.5,3818
tosort,3819
transport,3820
nat,3821
pandas,3822
component: cura-build,3823
physics.quantum,3824
os: windows,3825
pillow scripts,778
bravado,3827
forwardport-0.8.0,3828
component: connection,3829
svn,3830
external site,8581
need pull request,3831
platform: sensor.geo_rss_events,3832
visual,623
unit testing,3834
comp-graphics,3835
gw,3836
nine-first,3837
gs,3838
area/console,3839
need opinion,3840
gp,3841
size: small,3842
db/migrations,3843
gg,3844
platform: switch.digital_ocean,8108
dev-reminder,3845
gh,3846
waiting on analytics,3847
status: can't reproduce,3848
pymclevel,3849
wizard,3850
plugin editstructure,3851
revise and resubmit,3852
propose close,3853
c-assigned,3854
non-gui,3855
kind: feedback,3856
backend:nican,3675
webhook,3858
component: joaoapps_join,3859
component:profiler,3860
sequence-generation,3861
facebook,3862
glad2,6449
difficulty 13,3299
data source,4968
goodfornewdev,3866
matrices,3867
platform: mailbox.demo,3868
tag:cli-messaging,3869
scrapers,3870
platform-specific issue,8241
mercurial,3871
component:debugger,3872
system specific,7888
hive,3874
6–10 stars,3875
geogig,3876
classification:ui/usability,3877
user issue,3878
quick wins,3879
platform: binary_sensor.digital_ocean,3880
target-android,3881
zd,3882
backends/none,3883
rcparams,3884
download,3885
zw,3886
platform: archlinux,3887
v1.5-beta,3888
needs a user story,3889
decide on api,3890
[general],3891
summer-placement,3892
area: topics,6458
api-test,3894
mpd frontend,3895
platform: switch.hook,3896
platform: sensor.supervisord,3897
matplotlib,3898
status: critical,3899
bug:critical,3900
test_pull_requests,3902
sublime text 3,3903
buy this feature,3904
platform: binary_sensor.abode,3905
f24-branch,3906
postprocessing,3907
deprecated (discussion),3908
transport-redis,3909
quantaxis modify,3910
lamda,3911
stabilization,3912
mesos,3913
area: freebsd,3914
c:compat/six,3915
io sas,3916
s:invalid,3917
platform: light.velbus,3918
someday/maybe,3919
wip,3920
cloud,3921
platform: sensor.london_underground,3923
fixed in current release,3924
cray,3925
t: 微信卡券,3926
topic - dependency resolution,3927
area/histories,3928
housenumber,3929
platform-i386,1051
started,3931
benchmark,3932
ready to develop,3933
collector: ceph,3934
zbackport 2.3.1,3935
zbackport 2.3.2,3936
impala-udf,3937
python code quality,3938
project management,3939
prio-medium,3940
need repro,3941
task organization,3942
platform: sensor.london_air,3943
status:needs work,3944
design flaw in docker?,3945
text enhancement,3946
theming,3947
c:galaxy/,3948
links,3949
providers,3950
type: task,6069
feature request,3952
utilities.lambdify,4978
tests/ci/pyup,3954
api enhancement,3955
component: configurator,3956
testing in progress,6471
micropurchase,3958
--inline,3959
smalltask,3960
needed: feedback,3961
state:needs-discussion,3962
not important,3963
l2:advanced,3964
hashes,3965
needs-docs,3966
behavior change,6210
component: raspihats,6473
wantshelp,3969
waiting on solutions,3970
type: maintenance,3971
issue.feature,3972
works with catkin_make,3973
requested by user,3974
2 - high priority,3975
status: needs a developer,6477
t1:enhancement,3977
n - military aspects of weather,3978
vizier,3979
platform: switch.template,3980
component:streamfield,3981
area/jobs,3982
p-systray,3983
public interface,3984
source:cio,3985
workaround possible,3986
component-logic,3987
works-for-me,3988
minor bug,3989
platform: light.blinkt,3990
auth,3991
backends/container,7737
needs: discussion,3992
scipy.integrate,3993
proposed fix in p/r queue,3994
area/admin,3995
known issue,3996
accessibiliity,3997
slide,3998
topic - cache,3999
t:question,4000
component: notifications,4001
need review,4002
correlated noise,4003
front-end,4004
plugin: deluge,4005
attachments,4006
map,4987
resolution/invalid,4008
e10s,4009
platform: sensor.geizhals,4010
potential workflow regression,4011
ec2,4012
codebase,4013
transitions,4014
topic: selection,4015
api: logging,4016
reboot,4017
feature add,4018
:usability,4019
pri:medium,4020
recommendations,4021
pyup-bot,4022
component-core,4023
non-reproducable,4024
c:documentation,4995
virt-libvirt,4026
geometry,4027
deprecated,4028
open edx community review,4029
next version,4030
b - duplicate,4031
designed,4032
manual deployment needed,4033
feature_request,4034
topic-incremental,4035
needs ui design,4036
os-prac,4038
quality,4039
executor/playbook_executor,4040
classification:bluetooth,4041
kind/feature-request,4042
management,4043
privacy,4044
locale,3598
bokeh,4046
forgot password,4047
not added,4048
[bugfix],4049
widgets,4050
needs adoption,4051
component:core,4052
configure,4053
firefox,4054
librdkafka,4055
lists,4056
component: completion,4057
component-unittest,4058
rss,4059
changes public interface,4060
incubator project,4061
versioncontrol module,4062
collector: ping,4063
blessed-integration branch,4064
suggested improvement,4065
help welcomed (pr),4066
py2,4067
py3,4068
paper cut,4069
request for comment,4070
os-specific,4071
topic-model,4072
help wanted: windows,4073
rosserial,4074
popups,4075
platform: sensor.ios,4076
ux/ui,7782
nbconvert,4077
realtime (moved to inasafe-realtime),4078
lectures,4079
fixed - needs revision/tests,4080
deploy,4081
aws,4082
priorität hoch,6493
new implementation,4084
area: commands,4085
time zones,4086
64-bit,4087
g - emergency management team,4088
kind/writing,4089
harmonization,4090
prio-urgent,4091
tech story,4092
component: kombu,4093
conversion-to-github,4094
snapshot,4095
bug in dependencies,4096
gh review: needs revision,4097
good programmer task,4098
requires api change,4099
1.0.5,4100
1.0.6,4101
1.0.7,4102
1.0.0,4103
rc 1,4104
extension - trade,4105
rc 2,4106
parked,4107
needs-review,4108
#develop,4109
provider/kubernetes,4110
editing,6496
phonefy,4112
component: reversion,4113
component-watcher,7937
platform: switch.neato,4115
new functionality,4116
.signal,4117
wont fix,4118
complexity-high,4119
platform: switch.thinkingcleaner,4120
io.fits,4121
1.0.x,4123
probably,4124
platform: media_player.webostv,4125
tbc,4126
procedures,4127
area:infrastructure,4128
expansions,4130
hotfixed,4131
grav,4132
area/ui-ux,2963
pr: needs design/architecting input,4134
quantaxis documents,5679
type: code improvements / refactor,4135
mep15,4136
scipy.constants,4137
gnip-approved,4138
vamdc,4139
docker-py,4140
sample content,4141
maybe-fixed,4142
astropy-helpers,4143
mailfy,4144
freeze,4145
legacy,4146
engineering review,4147
reverse-engineering,4149
stats,4150
dependency-issue,4151
k-code-example,4152
lua,4153
copywriting,4154
platform: device_tracker.automatic,4155
sʍopuıʍ,4156
platform: zwave.util,4157
classification:enhancement request,6506
not this product,5020
newplugin,4160
project: auto approval,4161
lib/engine,4162
sql-support,4163
s0:plan,4164
awaiting reply,4165
2017webfix,4166
kep,4167
not currently feasible,4168
admin,4169
badges.mozilla.org,4170
无效,4171
rois,4172
behaviour,7678
c:watchers,4175
priority-high,4176
cat: documentation,5022
tidying & optimisation,6466
will not add,4178
.io.datamark,4179
hof 2014,4180
waiting for oss,4181
t-lang,4182
important-discussion,4183
feature/config,4184
prio:normal,4185
tech:css,4186
tech-debt,4187
maintainer approved,4188
kind: question,4189
release process,4190
effort low,4191
platform: sensor.modem_callerid,4192
kind - feature,4193
platform: notify.webostv,7953
plugins/connection/local,4195
component: redis results backend,5024
olebrowse,4197
platform: automation.event,4198
releasing,4199
controller,4200
area: letshelp,4201
io.ascii,4202
about clibui,4203
needs rebase or merge,4204
harder,4205
pypln-backend,4206
area: manual authenticator,4207
fixed in dev,4208
requirejs,4209
severity: priority,4210
race condition,4211
demo,4212
neuron,4213
platform: media_player.snapcast,4214
collector: nagiosperfdata,4215
blocks_release,4216
platform: sensor.dovado,4217
.geodetics,4218
platform: light.homematic,4219
almost complete,4220
fix-implemented,4221
2.0-no,4222
returners,4223
type_task,4224
default changes,4226
need patch,4227
difficulty novice,4228
suggestion/ idea,4229
needs design doc,4230
http,4231
merged without review,4232
component: uranium,4233
postprocessors,4234
semver-major,4235
extension wishlist,4236
component-networking,4237
linuximages.de,4238
solver-bug,4239
platform: sensor.netdata,4240
priority:normal,4241
restore,4242
etcd/fleet,4243
waiting on merge,4244
mistaken,4245
pr: lgtm,4246
gnip,4248
gui/wx,4249
all platforms,4250
layer - oxt,4251
type:build/install,4252
patch wanted,4253
skill: accessibility,4254
fast track,4255
bugsnag,4256
wfirst,4257
monthly call,4258
tag:conda-env,4259
talkeditor,4260
issue-question,4261
community:help wanted,4262
platform: switch.amcrest,4263
provider/vagrant,4264
已修复/解决,4265
hypervisor-xenpvm,4266
component:commandline,4267
tarefas gerais,4268
1 - contender,4269
necessary,4270
new-platform,4271
status-accepted,4272
mediumsize,4273
instapy_v1,4274
dictionaries,4275
jira: resolved,7907
pending: nightly,4276
xsd,4277
[docs] bug,4278
s3sync,4279
b-blocker!,4280
xsl,4281
api: spanner,4282
service checks,4283
type/performance,4284
library,4285
needed: more information,4286
backend/pgf,4287
core/docker,4288
home,4289
master/slave,4290
platform: light.avion,4291
status: cla needed,4292
waiting for upstream fix,4293
web of trust,7096
opsys-netbsd,4294
servertool,4295
btsync-common,4296
spec required,4297
file servers,4298
s: minor,4299
quality-assurance,4300
f: flood-resiliency,4301
kind - security,4302
triage: still a problem?,4303
java,7968
topic - upgrade,4305
pep8 only,4306
04 type: enhancement,4307
privilege-escalation,4308
milestone:0.10.11,4309
plugins/connection/docker,4310
topic:policy,4311
cli-usability,7973
scipy.linalg,4313
pr approved,4315
c:inventory/contrib_script,4316
cantherm,4317
cocoa,4318
networking,4319
✔✔,4320
prio:1-low,4321
setup backup account,4322
prio-1-critical,4323
big idea,4324
help to test,4325
css question,4326
works for me,4327
hilfe benötigt,4328
1.3.1,4329
auto migrated,4330
gaia,4331
task: tech update,4332
vars/hostvars,4333
breakthrough,4334
needs-clarification,4335
user-feedback-wanted,4336
dmi,4337
platform: alarm_control_panel.simplisafe,4338
plugin: junitxml,4339
component: menus,4340
dms,4341
component: rflink,4342
sprint-2015,4344
issue-bug,4345
todo: triage,4346
url-parsing,4347
rgsoc,4348
needs more work,4349
datapusher,4350
evalf,4351
education,4352
dco/yes,4353
component: mqtt,4354
collector: diskusage,4355
f: notification,4356
s:invalid:unsupported software,4357
suggested contributions,1061
functional review,4359
cat: security,4360
fixed in next update,7982
needs-test,4363
component: couchdb results backend,4364
add test,4365
kubernetes,4366
platform: binary_sensor.homematic,4367
topic: sec core consensus,4368
talk-to: @pranavsid98,4369
packaging: opensuse,4370
wamp,4371
platform: media_player.nad7050,4372
platform: sensor.lastfm,4373
sphinx,4374
format-pqr,4375
c:playbook/loop_control,4376
collecting feedback,4377
blogs,4378
component: documentation,4379
platform: calendar.outlook,4380
status:blocked,4381
enhancement-for-cca-tool,4382
taskqueue,4383
needs refactor or redesign,3574
component: operations,4385
area/newsettings,4386
operating system : linux,3
monthly sprint,5051
code enhancement,4388
coming soon,4389
platform: sensor.imap_email_content,4390
area: export,4391
needs patch,4392
waiting-feedback,4393
action required,4394
area: renewal,4395
platform: light.insteon_local,6541
multi-master,4397
企业号,4398
component: ato,4399
downstream,4400
platform: lock.zwave,7992
platform: sensor.openhardwaremonitor,4402
feature_idea,4403
cli client,4404
cannot_replicate,4405
updater,4406
collector: port,4407
c: file uploader,127
web-service,130
platform: light.tplink,4410
new expression,4411
solution,4412
vendored dependency,4413
vector,4414
orcid,4415
enhance,191
can't see,4417
priority.low,4418
v - pro 2.0,4419
ooni-spec,4420
docker-integration,214
decision wanted,4422
fix inbound,4423
#slack,4424
implemented,4425
pythonic,4426
preferences,265
hazy,4429
needs pr,8696
tests-client,285
patchwelcome,4431
net,4432
dependency change,4433
console_view,3664
status:declined,4435
repository-tools,4436
area: certbot-auto,317
waiting for input,4438
active,4439
status-started,4440
platform: cover.rflink,4441
impact function,380
drm,4443
type: bug?,4444
prio-lowest,4445
platform: binary_sensor.spc,4446
a-audio,417
protocol changes,4448
兼容性,4449
unfixed,4450
starter_task,469
db schema change,4453
< 2.0,4454
db schema change (requires migration),4455
check for update,4456
coarse graining,4457
x: adopterrequest,4458
component: pyart.aux_io,517
mpv related,4461
wart,4462
design-needed,4463
salt-api,4464
scope: permissions,4465
bytes-unicode,4466
stuck-invite,4467
type.enhancement,4468
pr (possibly) inbound,4469
collector: nginx,4470
room,4471
c-graph,4472
interposition,571
revisit later,4474
pending discussion,4475
main feature,4476
v1.9.1,4477
v1.9.2,4478
requires reporter clarification,4479
need contributor!,4480
sprint-idea,3015
needs: api,4482
component:file explorer,4483
platform: light.wink,4484
module_util,4485
framework-bug,4486
workinprogress,2364
needs api,4488
involves wx,4489
initiatives/gci,4490
component: spc,4491
idaes related,4492
fix in dev,4493
area/datatype-framework,4494
platform: switch.xiaomi,6751
severity:4-low,4495
component: infrastructure,4496
config,4497
component: http,4498
size-s,4499
timedelta,4500
platform: sensor.lyft,4501
status: demo requested,4502
format-tng,4503
platform-rpi,4504
router,4505
size-m,4506
service bus,4507
0.7.x,783
platform: climate.knx,4509
backend/cairo,4510
2 - current sprint,4511
topic: javascript,4512
operations,4513
fife,4514
data-request,4515
devside,4516
collab2,4517
responsive,864
component: debugging,4519
component-storage,875
10.0,4521
has-f5-sdk,4522
semver:minor,4523
feature-idea,4524
please-review,4525
btsync-gui,4526
type:task,898
semver:patch,4528
awaiting-upstream,907
transporter:s3,4531
fix available,4532
needs your support! (@ivanov is stumped),4533
update system,4534
to do,4535
clienttool,4536
stable/2.10.x,4537
launchpad-bug,4538
needs:work,4539
adobework,6565
technical-debt,953
status: review requested,6566
singularity,4543
needs-info,4544
c: install scripts,4545
15hr,4546
meal,4547
medium code change,4548
area/framework,4549
qa: extra,4550
gui/qt,4551
mergeconflicts,4552
example scripts,4553
packaging/windowsmsi,4554
io.votable,4555
xep-implementation,4556
design-discussion,1090
content,4558
wontdo,4559
idea discussion,8302
feature:new,4562
platform: cloud.http_api,4563
pycsw,4564
component/ci-infrastructure,4565
openfoam installation issues,4566
status/3-needs-docs-review,4567
new bip,4568
move-to-forums,4569
logging,4570
category: handler,4571
plugin ideas,1202
projects module,4573
elasticache,4574
features,4575
dex parser,1230
rfc/standards compliance,4577
component: mqtt_eventstream,8020
work: front-end,4579
hook,4580
s3filters,4581
area/install-upgrade,4582
c:b:ipython,4583
help wanted: linux,4584
provider/digitalocean,4585
run(),4586
(working-on-it-jq),4587
twisted,4588
look and feel,4589
new_plugin,4590
zeros,4591
unresolved issues,4592
pyzor server,4593
future feature,4594
area/calico-node,4595
zreleased - 2015.8.11,4596
zreleased - 2015.8.12,4597
solvers.solveset,4598
good for contribution,4599
platform: camera.generic,4600
reso:wontfix,4601
distance,4602
area/testing,1385
topic-typing,1386
cmd: mount,1396
priority.high,4606
tag: documentation,4607
cartopy experience needed: low,4608
architecturalchange,4609
plugin enhancement,4610
integrations: flask,4611
res/wontfix,4612
has-pr,4613
needs user feedback,4614
topic - vcs,4615
tag.plugins,3700
geometric flow,4617
c:inventory/group,4618
needs: improvement,4619
story point,4620
httputil,4621
area: spec-compliance,4622
chapterrequest,2186
doc needed,1539
ready for copy-edit,4625
area/visualizations,4626
masher,4627
s:invalid:error in environment,4628
platform: sensor.neurio_energy,4629
observation,4630
doc,4631
close with response,4632
m,4633
definitely,4634
dos,4635
consumer,4636
area: acme,4637
syntax,4638
2 - working,4639
topic - configuration,4640
internet explorer,1806
zbackport 2.7.0,8290
new-contributor-friendly,4642
paginator,4643
tag.deadlocks,4644
cross-platform,4645
celery,1721
status:wont fix,4647
.io.sac,4648
able to reproduce,4649
kokoro:run,8035
scrubbing,4651
invalid-send-questions-to-discussion-group,4652
code-quality-cleanup,4653
skill: css,4654
bountysource,1769
chome-ext,4656
dependency: pyqt,4657
platform:win64,4658
kill now,4659
c:playbook/conditional,4660
build/doc/tests,4661
a-editor,8756
component: logbook,4662
bag,4663
bug (to verify),1834
architecture,4665
status-dont-merge,4666
